"LD1","LD2","LD3","NoiseCondition"
-0.739735872380658,1.12073621071598,0.210909694599673,"Baseline"
-0.731466173688493,1.11044836262236,0.20316856186615,"Baseline"
-0.872514237198513,0.695751096123808,0.118144099808035,"Baseline"
-0.905685442685655,0.659304905416121,0.120613262350319,"Baseline"
-1.19580661151479,0.647726842588803,-0.0815849115479755,"Baseline"
-1.30446974648577,0.439565806197333,-0.106144910798715,"Baseline"
-1.31907855435014,0.383820878248961,-0.119656444686473,"Baseline"
-1.31378637619076,0.371653558561283,-0.126663969782047,"Baseline"
-1.1862045017573,0.436677985450024,-0.16380148197309,"Baseline"
-1.2392219464003,0.403212294752423,-0.150738934828086,"Baseline"
-1.34699661940392,0.335182726445973,-0.124185189044468,"Baseline"
-1.34071090867893,0.323642544745849,-0.131437502738696,"Baseline"
-1.27572486950281,0.349155205728372,-0.153152524188517,"Baseline"
-1.3448721906261,0.305508008530128,-0.136115864873722,"Baseline"
-1.29459581229504,0.321735632042018,-0.154206689805407,"Baseline"
-1.36297352579179,0.278574226849822,-0.137359648001842,"Baseline"
-1.37499154417314,0.270988208914472,-0.134398623894532,"Baseline"
-1.26969686052814,0.321944507124677,-0.166044972142004,"Baseline"
-1.3200064753774,0.290188053734703,-0.153649585675518,"Baseline"
-1.34617579922501,0.27366944361408,-0.147201933797648,"Baseline"
-1.37112721924913,0.242411748877076,-0.146757978917777,"Baseline"
-1.34935257265941,0.240648498909032,-0.157826488513586,"Baseline"
-1.36553019547952,0.2304368539464,-0.153840612502307,"Baseline"
-1.364653864655,0.215482161497329,-0.159760152041707,"Baseline"
-1.38745344770488,0.201090600389109,-0.154142743838033,"Baseline"
-1.3260643005073,0.22433282990823,-0.174971555638152,"Baseline"
-1.35750105565668,0.204489309884785,-0.167226103193399,"Baseline"
-1.43551026704439,0.155248307089499,-0.148006033113482,"Baseline"
-1.32639381689856,0.208616982140878,-0.180593996058349,"Baseline"
-1.38360022331385,0.172507133469249,-0.166499363889113,"Baseline"
-1.41206528054356,0.139031559376913,-0.165189711841873,"Baseline"
-1.32529812224379,0.178292906297585,-0.192271210256766,"Baseline"
-1.38347528828443,0.141570294382037,-0.177937400332774,"Baseline"
-1.39481412135558,0.134412992045305,-0.175143715300261,"Baseline"
-1.42384440914984,0.116088483221331,-0.167991173236058,"Baseline"
-1.39291055810359,0.120106709622856,-0.18131634647965,"Baseline"
-1.39344567046338,0.119768935804413,-0.181184504394942,"Baseline"
-1.45289167849528,0.0822454049854797,-0.166538074569292,"Baseline"
-1.49855619913294,0.0379131793428691,-0.160990783323333,"Baseline"
-1.55105060507512,0.00477764132430456,-0.148057103530088,"Baseline"
-1.41706282181577,0.0738456083128708,-0.186772916723908,"Baseline"
-1.51837034742507,0.00989823513770006,-0.161812560027618,"Baseline"
-1.53384559148421,0.000129945952121367,-0.15799973754128,"Baseline"
-1.43155403770228,0.0491906074374897,-0.18890616847129,"Baseline"
-1.44387778874992,0.0259037545063128,-0.191573444667293,"Baseline"
-1.45537287082338,0.00313997430652388,-0.19444489003093,"Baseline"
-1.4876682672512,-0.0172455375771083,-0.186487883780523,"Baseline"
-1.61631132950378,-0.144971209071023,-0.17190342333808,"Baseline"
-1.63231719017899,-0.17058228458102,-0.173663493784598,"Baseline"
-0.817125625878131,1.56183246739961,-0.0949866854383274,"Baseline"
-0.931722150660334,1.47398895702043,-0.0724557851180193,"Baseline"
-1.0531398598602,1.36633192582032,-0.0539478946867776,"Baseline"
-1.04940276075952,1.33767515825243,-0.0662759035497814,"Baseline"
-1.13436901193792,1.23751917933629,-0.062452625726414,"Baseline"
-0.910096955248815,1.36357641824852,-0.123412864053696,"Baseline"
-1.0166889065787,1.29629340794729,-0.0971505196706294,"Baseline"
-1.11912744766257,1.21612426446178,-0.0776151284005438,"Baseline"
-1.16971457245472,1.16868479083372,-0.0708549958100574,"Baseline"
-1.13611754192376,1.15887622004759,-0.0905399560440895,"Baseline"
-1.13635318325016,1.1587274784438,-0.0904818982490343,"Baseline"
-1.14711599269349,1.15193377395101,-0.087830135103661,"Baseline"
-1.15681411397086,1.14581212230971,-0.0854406920202257,"Baseline"
-1.18187581907611,1.12999266369464,-0.0792659375280782,"Baseline"
-1.18282615837697,1.1138849398644,-0.0847354183218745,"Baseline"
-1.13668624823251,1.12750154042252,-0.101807091707025,"Baseline"
-1.18993676387196,1.09388873056574,-0.0886871200501491,"Baseline"
-1.15418927699921,1.10094542192508,-0.103198286797313,"Baseline"
-1.17301356497,1.08906314802306,-0.0985603199781771,"Baseline"
-0.954689985604672,1.21136558691467,-0.158054960217772,"Baseline"
-1.145172728781,1.09112900046102,-0.111123429854417,"Baseline"
