"PC1","PC2","PC3","NoiseCondition"
1.62893915538766,0.202477952925146,0.25214136298417,"Baseline"
2.48631442568934,-0.589772566919386,-0.64498398557416,"Baseline"
1.6247723374399,0.208479554464319,0.266315033724767,"Baseline"
1.70446068110568,0.136786100172869,0.191790627396566,"Baseline"
1.7706803097388,0.0775719321446935,0.131512799346867,"Baseline"
1.77752599491212,0.0776517894831498,0.15357036845487,"Baseline"
1.67128563704595,0.178228480142545,0.275712666721278,"Baseline"
2.00891893999493,-0.128179205284797,-0.0521214708982422,"Baseline"
2.64846752052657,-0.509245566552805,-0.562222054008695,"Baseline"
2.78081594956692,-0.563363248167216,-0.389695481769022,"Baseline"
2.79735950319696,-0.570127958369018,-0.368129660239063,"Baseline"
2.84285427567958,-0.588730911423971,-0.308823651031675,"Baseline"
2.85939782930962,-0.595495621625773,-0.287257829501717,"Baseline"
2.86766960612464,-0.598877976726673,-0.276474918736737,"Baseline"
2.86766960612464,-0.598877976726673,-0.276474918736737,"Baseline"
2.88007727134717,-0.603951509378024,-0.260300552589268,"Baseline"
2.8924849365697,-0.609025042029375,-0.244126186441799,"Baseline"
2.89662082497721,-0.610716219579826,-0.238734731059309,"Baseline"
2.90075671338472,-0.612407397130276,-0.233343275676819,"Baseline"
2.90489260179224,-0.614098574680726,-0.227951820294329,"Baseline"
2.91316437860726,-0.617480929781627,-0.21716890952935,"Baseline"
2.91730026701477,-0.619172107332078,-0.21177745414686,"Baseline"
2.91730026701477,-0.619172107332078,-0.21177745414686,"Baseline"
2.92557204382979,-0.622554462432978,-0.20099454338188,"Baseline"
2.92557204382979,-0.622554462432978,-0.20099454338188,"Baseline"
2.94211559745983,-0.62931917263478,-0.179428721851921,"Baseline"
2.94211559745983,-0.62931917263478,-0.179428721851921,"Baseline"
2.94625148586734,-0.63101035018523,-0.174037266469431,"Baseline"
2.94625148586734,-0.63101035018523,-0.174037266469431,"Baseline"
2.95452326268236,-0.63439270528613,-0.163254355704452,"Baseline"
2.95452326268236,-0.63439270528613,-0.163254355704452,"Baseline"
2.95865915108987,-0.636083882836581,-0.157862900321962,"Baseline"
2.95865915108987,-0.636083882836581,-0.157862900321962,"Baseline"
2.96279503949739,-0.637775060387031,-0.152471444939472,"Baseline"
2.96279503949739,-0.637775060387031,-0.152471444939472,"Baseline"
2.9669309279049,-0.639466237937482,-0.147079989556982,"Baseline"
2.97106681631241,-0.641157415487932,-0.141688534174492,"Baseline"
2.97933859312743,-0.644539770588833,-0.130905623409513,"Baseline"
2.97933859312743,-0.644539770588833,-0.130905623409513,"Baseline"
2.99174625834996,-0.649613303240184,-0.114731257262044,"Baseline"
3.00001803516498,-0.652995658341084,-0.103948346497064,"Baseline"
3.00415392357249,-0.654686835891535,-0.0985568911145743,"Baseline"
3.02069747720253,-0.661451546093336,-0.0769910695846153,"Baseline"
3.0455128076476,-0.671598611396038,-0.0446423372896766,"Baseline"
3.05792047287013,-0.676672144047389,-0.0284679711422076,"Baseline"
3.10755113376026,-0.696966274652793,0.03622949344767,"Baseline"
3.1613176830579,-0.718951582808648,0.106318413420037,"Baseline"
3.19026890191047,-0.7307898256618,0.144058601097466,"Baseline"
-2.19485188359287,-0.491504935004534,0.139318984226286,"3 dBm"
-2.18020542764212,-0.502934560569039,0.133592851710208,"3 dBm"
-2.1900143562719,-0.493846208190183,0.143968278706303,"3 dBm"
-2.17260824151558,-0.507832764548768,0.135323107878092,"3 dBm"
-2.18435395997971,-0.496949901356077,0.147747180785624,"3 dBm"
-2.18464339188533,-0.496681731482765,0.148053328349795,"3 dBm"
-2.18769560056035,-0.4938537419011,0.151281812262736,"3 dBm"
-2.17328745803945,-0.50506256084045,0.145807756572473,"3 dBm"
-2.17946156540721,-0.499342011175863,0.152338439247206,"3 dBm"
-2.16146165053635,-0.513878746344715,0.143065174365995,"3 dBm"
-2.1749211662714,-0.501407983587054,0.157302022056755,"3 dBm"
-2.16673722760246,-0.506849836528441,0.158411638764586,"3 dBm"
-2.16828676812056,-0.505414127208359,0.160050670419299,"3 dBm"
-2.16881276363345,-0.504926771988303,0.160607043928606,"3 dBm"
-2.17062154057737,-0.503250870076734,0.16252028377795,"3 dBm"
-2.16210876142515,-0.508997406465346,0.163282068367062,"3 dBm"
-2.16595549117412,-0.505433262328476,0.167350959597743,"3 dBm"
-2.1733312968001,-0.49859929267318,0.175152742615862,"3 dBm"
-2.15279114793324,-0.515489653049408,0.163192536747183,"3 dBm"
-2.15995869732424,-0.508848640863786,0.170774036037682,"3 dBm"
-2.16075839594217,-0.508107689113505,0.171619919919843,"3 dBm"
-2.16076515467851,-0.508101426882452,0.17162706899576,"3 dBm"
-2.16142554231642,-0.50748955215214,0.172325596223851,"3 dBm"
-2.14269821873515,-0.522700259671411,0.162282912351423,"3 dBm"
-2.15363713068466,-0.51256493397065,0.173853582975347,"3 dBm"
-2.15565720033294,-0.510693261182886,0.175990318387939,"3 dBm"
-2.1459782039176,-0.517520343045692,0.175518532774652,"3 dBm"
-2.15107992111585,-0.512793404418138,0.180914891168426,"3 dBm"
-2.14402839518888,-0.517186033083792,0.183222321233573,"3 dBm"
-2.14676749871168,-0.514648147555524,0.186119617126749,"3 dBm"
-2.13896512683312,-0.519736464083516,0.187632837380607,"3 dBm"
-2.14252422182634,-0.516438824690967,0.191397481988406,"3 dBm"
-2.14843602694887,-0.51096130821832,0.197650713587796,"3 dBm"
-2.14845291887138,-0.510945657197714,0.197668581075206,"3 dBm"
-2.13430716374429,-0.521911364051667,0.192472066526478,"3 dBm"
-2.13505263805164,-0.521220653225817,0.193260594463147,"3 dBm"
-2.13339642340376,-0.520614316974027,0.20127493304096,"3 dBm"
-2.13360745891615,-0.520418784396168,0.201498156558531,"3 dBm"
-2.13739442130537,-0.51691001703352,0.205503828664965,"3 dBm"
-2.12445197075974,-0.526760815576065,0.201580113553379,"3 dBm"
-2.12832642203261,-0.523170986373347,0.205678327318495,"3 dBm"
-2.13155785451019,-0.520176938995377,0.209096385806769,"3 dBm"
-2.12392984648335,-0.525103700659796,0.210794040006736,"3 dBm"
-2.11546929783239,-0.530801843465545,0.211611071582887,"3 dBm"
-2.11588262165714,-0.530418882929525,0.212048266238005,"3 dBm"
-2.11065084563405,-0.533125442811106,0.216280542837519,"3 dBm"
-2.10463141964072,-0.536561790904107,0.219679680052185,"3 dBm"
-2.1002146956151,-0.538513173534468,0.224774080622308,"3 dBm"
-2.08980796108555,-0.541732766381603,0.243064937888515,"3 dBm"
-2.09710971749523,-0.532826522908195,0.260554600250273,"3 dBm"
-1.48906762442206,-0.132899067287288,0.0196033327618738,"3 dBm"
-1.48708723997978,-0.132593086908526,0.0272747796577235,"3 dBm"
-1.47968148960993,-0.137313918243356,0.029207527636174,"3 dBm"
-1.48048472736815,-0.136569687342491,0.0300571550557849,"3 dBm"
-1.48183732359544,-0.135316454537576,0.0314878682295782,"3 dBm"
-1.48247472988515,-0.134725872916683,0.0321620868599065,"3 dBm"
-1.48264329201406,-0.13456969357406,0.0323403840143448,"3 dBm"
-1.4702574026638,-0.143904816607602,0.0290053733647232,"3 dBm"
-1.47751902072801,-0.13717664615198,0.0366863741082672,"3 dBm"
-1.47787215584863,-0.13684945278207,0.0370599039607191,"3 dBm"
-1.47836313765327,-0.136394539119167,0.0375792416032564,"3 dBm"
-1.47943960310145,-0.135397152178557,0.0387178765238418,"3 dBm"
-1.46513268921942,-0.146512178862345,0.0333508957641958,"3 dBm"
-1.46959707111026,-0.142375756087834,0.0380731106094042,"3 dBm"
-1.47175739584255,-0.140374131531189,0.0403582013052026,"3 dBm"
-1.47189972542707,-0.140242257657198,0.0405087508982694,"3 dBm"
-1.47323790241,-0.13900238484079,0.0419242120682194,"3 dBm"
-1.4753746351174,-0.137022619209167,0.0441843482209573,"3 dBm"
-1.46479476504016,-0.144684395420071,0.0427596604850703,"3 dBm"
-1.4666272133003,-0.142986561116978,0.0446979387481574,"3 dBm"
-1.46725197610135,-0.142407694178145,0.0453587836861561,"3 dBm"
-1.46845899773659,-0.141289341872411,0.0466355148493367,"3 dBm"
-1.46223804436035,-0.144912412892963,0.0498214858021183,"3 dBm"
-1.46389336263982,-0.143378696379086,0.0515724042369562,"3 dBm"
-1.46403095903951,-0.143251207984206,0.0517179472879715,"3 dBm"
-1.46417132077019,-0.143121157403044,0.0518664153770598,"3 dBm"
-1.45830276629502,-0.146417717189624,0.0554251374436027,"3 dBm"
-1.45879800511013,-0.145958859241605,0.055948977953168,"3 dBm"
-1.45919999213064,-0.145586402693893,0.0563741810657795,"3 dBm"
-1.46029699020756,-0.144569991477314,0.0575345344429395,"3 dBm"
-1.46106023869522,-0.143862812184828,0.0583418630781509,"3 dBm"
-1.45220927754632,-0.14992268729472,0.0587459345315741,"3 dBm"
-1.45413907219753,-0.148134657789056,0.0607871812647047,"3 dBm"
-1.45441543419966,-0.147878597687664,0.0610795040948347,"3 dBm"
-1.45529519010825,-0.147063469756119,0.0620100688433909,"3 dBm"
-1.45626790450541,-0.146162212183654,0.0630389607434832,"3 dBm"
-1.44605957871313,-0.1534797382207,0.0620072752150775,"3 dBm"
-1.44900016880809,-0.150755167577621,0.0651176942024335,"3 dBm"
-1.44980546697072,-0.150009027632239,0.0659695010216968,"3 dBm"
-1.44494088337977,-0.152375369500206,0.0705901766418322,"3 dBm"
-1.44664680512399,-0.150794766915832,0.0723946210604009,"3 dBm"
-1.43974377420409,-0.155049809204647,0.0748591222149006,"3 dBm"
-1.44008750572566,-0.154731328633569,0.0752227053790587,"3 dBm"
-1.44328056214966,-0.151772838155948,0.0786001714685798,"3 dBm"
-1.44705170813791,-0.148278725301538,0.0825891137240961,"3 dBm"
-1.43831823613479,-0.154229742166268,0.0831174597135979,"3 dBm"
-1.42963621531068,-0.160133087520395,0.0837002283594219,"3 dBm"
-1.41794180629944,-0.166686643945778,0.0908628384955837,"3 dBm"
-1.41519372050256,-0.1649510853275,0.107488451870686,"3 dBm"
-1.41640293284869,-0.163830703243253,0.108767500265626,"3 dBm"
-0.797277564048827,0.230109434616054,-0.124374728815175,"3 dBm"
-0.77763163205899,0.216188484104576,-0.125622868648344,"3 dBm"
-0.781570162928637,0.219837685536185,-0.12145687447587,"3 dBm"
-0.790912605979895,0.228493820954625,-0.111574874157388,"3 dBm"
-0.778261079102606,0.218912574461346,-0.115190863787805,"3 dBm"
-0.781830413154104,0.222219700738049,-0.111415388781948,"3 dBm"
-0.785074888283455,0.225225832638168,-0.107983534385229,"3 dBm"
-0.78545677975635,0.225579669882493,-0.107579587405186,"3 dBm"
-0.780346034296942,0.222985249506954,-0.103219290322991,"3 dBm"
-0.780692978546502,0.223306706794985,-0.10285230888507,"3 dBm"
-0.782748797180926,0.225211502403339,-0.100677759863078,"3 dBm"
-0.773893256212979,0.219147383913674,-0.100278532728539,"3 dBm"
-0.775444921825096,0.220585062215691,-0.0986372532485364,"3 dBm"
-0.760649429431764,0.209017348613378,-0.104521029559176,"3 dBm"
-0.768606278038367,0.216389677100145,-0.0961046463890383,"3 dBm"
-0.770318022154488,0.217975674337652,-0.0942940433371531,"3 dBm"
-0.770959477734182,0.218570007782585,-0.0936155415568324,"3 dBm"
-0.764446995824591,0.2146768242819,-0.0907379358832042,"3 dBm"
-0.766357771109038,0.21644723160744,-0.0887168069487422,"3 dBm"
-0.768235147855097,0.218186693893285,-0.0867310054297308,"3 dBm"
-0.761262594881403,0.2138672367283,-0.084340041459675,"3 dBm"
-0.752460705716274,0.207852828712446,-0.0838840639516394,"3 dBm"
-0.754158923667851,0.209426293434492,-0.0820877682454455,"3 dBm"
-0.756535075601703,0.211627890254657,-0.0795743856068502,"3 dBm"
-0.759364639499144,0.214249590824518,-0.0765814049504775,"3 dBm"
-0.745354338190315,0.203409387180738,-0.0816346427708556,"3 dBm"
-0.751894206681991,0.209468828696425,-0.0747170750465471,"3 dBm"
-0.752090792111678,0.20965097271286,-0.0745091361521784,"3 dBm"
-0.752118854510565,0.209676973612581,-0.0744794530560955,"3 dBm"
-0.753297351452567,0.210768896684974,-0.0732328939823829,"3 dBm"
-0.743530190766335,0.203860127209663,-0.07379793564745,"3 dBm"
-0.747007028021324,0.207081551621022,-0.0701202994368139,"3 dBm"
-0.747275111265786,0.207329941132711,-0.0698367334902387,"3 dBm"
-0.752664511159925,0.212323428922986,-0.0641360777647383,"3 dBm"
-0.742134953425455,0.204708269046794,-0.06550754745213,"3 dBm"
-0.743617746087892,0.206082133892756,-0.0639391185645197,"3 dBm"
-0.743673941688235,0.206134201293523,-0.0638796774806999,"3 dBm"
-0.736219097315294,0.201367882462898,-0.0619988588478769,"3 dBm"
-0.737468261072826,0.202525281077552,-0.060677551714182,"3 dBm"
-0.729737858621258,0.197503647011805,-0.0590882055587199,"3 dBm"
-0.732236343092566,0.199818589667152,-0.0564454252703381,"3 dBm"
-0.726499119814932,0.196643713322928,-0.052747787191281,"3 dBm"
-0.72662960305932,0.196764611103847,-0.0526097681040331,"3 dBm"
-0.721927457280514,0.194548774161765,-0.0478172733459521,"3 dBm"
-0.723149225855108,0.195680790078122,-0.046524943558443,"3 dBm"
-0.727667853455065,0.199867473603634,-0.0417453501333725,"3 dBm"
-0.728732351226167,0.200853772027796,-0.0406193740631593,"3 dBm"
-0.71763146404938,0.192709253289678,-0.0425951693750102,"3 dBm"
-0.727090488751274,0.201473406123871,-0.0325898544264674,"3 dBm"
-0.713505283880264,0.191027070798203,-0.0371934450709565,"3 dBm"
-0.153346260842692,0.603206796537955,-0.373989312656311,"3 dBm"
-0.142813095507747,0.599870060651623,-0.355832187996481,"3 dBm"
-0.120239429126811,0.587518217376191,-0.340644738354675,"3 dBm"
-0.142714994768358,0.608342699659022,-0.316871133783658,"3 dBm"
-0.11053296707107,0.584947454104988,-0.32161316554209,"3 dBm"
-0.120026809774887,0.59374386716683,-0.311571021735807,"3 dBm"
-0.126123484881209,0.599392672841429,-0.305122243294042,"3 dBm"
-0.126919745511754,0.600130439163209,-0.304279995954512,"3 dBm"
-0.106303923321234,0.587451731092443,-0.296787835235192,"3 dBm"
-0.11577144933076,0.596223760717502,-0.286773528000128,"3 dBm"
-0.101404521210505,0.585053128517014,-0.292203989020559,"3 dBm"
-0.117300543530403,0.599781409017163,-0.275389918357672,"3 dBm"
-0.116083354138234,0.600794519176453,-0.266911199350356,"3 dBm"
-0.0871419170093239,0.578260923040575,-0.277991690768736,"3 dBm"
-0.0893868943162616,0.580340981487125,-0.275617058529564,"3 dBm"
-0.0921500348737176,0.582901138259213,-0.272694337382752,"3 dBm"
-0.0867238776131386,0.58001447663066,-0.268667668185952,"3 dBm"
-0.0926380576498888,0.58763507683907,-0.252645719363785,"3 dBm"
-0.0977118980240716,0.592336186509154,-0.247278847773719,"3 dBm"
-0.0692069233159473,0.568066106429202,-0.267663874759123,"3 dBm"
-0.093101519061405,0.590205375077323,-0.242389286359588,"3 dBm"
-0.0736668490836788,0.574339283718744,-0.253180168243678,"3 dBm"
-0.0655580764016292,0.568967074976183,-0.251991044462343,"3 dBm"
-0.0613425913659984,0.567202148066162,-0.246683782678906,"3 dBm"
-0.0768853656038401,0.581603130533257,-0.230243361353803,"3 dBm"
-0.056632344208274,0.56497880488266,-0.241899857181415,"3 dBm"
-0.0616460516382226,0.569624199050327,-0.236596591413811,"3 dBm"
-0.0553149213210466,0.565899044825677,-0.233527160488033,"3 dBm"
-0.0622104419042006,0.572288011782279,-0.22623340057695,"3 dBm"
-0.0506605320211319,0.563727456111401,-0.228684151155014,"3 dBm"
-0.0410580318059467,0.556971250941552,-0.229075022657266,"3 dBm"
-0.04239107946152,0.55820637123745,-0.22766498705045,"3 dBm"
-0.0427789865231919,0.558565782157825,-0.227254677061301,"3 dBm"
-0.0382875553754546,0.55654518048463,-0.222239298198934,"3 dBm"
-0.0403124163828515,0.558421292652228,-0.220097494710254,"3 dBm"
-0.0333078934896843,0.554072214118318,-0.217740347029222,"3 dBm"
-0.0458165431005755,0.565661962574865,-0.204509281154865,"3 dBm"
-0.0151456250106691,0.541525935327568,-0.217419136831995,"3 dBm"
-0.0222931186656252,0.550289248382502,-0.200092646413905,"3 dBm"
-0.0284352563191717,0.555980176868349,-0.19359577981108,"3 dBm"
-0.0129068764342104,0.543733414612572,-0.20025477031205,"3 dBm"
0.00638571017287698,0.530139852287009,-0.201129157887301,"3 dBm"
-0.0213299233086125,0.555819460426695,-0.171812854069516,"3 dBm"
0.00195935889251783,0.536381921513307,-0.186680964897932,"3 dBm"
0.0203121105439857,0.534363569112506,-0.137730213165456,"3 dBm"
0.0312412498591877,0.526378181421753,-0.139524341603496,"3 dBm"
0.0459909874442829,0.516993744707569,-0.13559351546368,"3 dBm"
0.0456651036349892,0.51943657196753,-0.125482605627408,"3 dBm"
0.139969997815145,0.470595333228602,-0.0494422295072403,"3 dBm"
0.146943431470575,0.4684159433636,-0.0372859919318986,"3 dBm"
0.627420711920261,0.506180211195744,0.0607094301936462,"3 dBm"
0.653344896624553,0.484301333035586,0.0430542424483508,"3 dBm"
0.685900917052444,0.46055956872796,0.0379166186308976,"3 dBm"
0.671422722929256,0.476115059762133,0.0629971819359526,"3 dBm"
0.653724717232626,0.492512947670664,0.0817173065298148,"3 dBm"
0.649590423010973,0.496343531431887,0.0860903700412457,"3 dBm"
0.667400996398901,0.481982228482163,0.0770173817455425,"3 dBm"
0.662039279671399,0.489090950031818,0.0924549606584713,"3 dBm"
0.673769061161297,0.480363736348887,0.0898139502879508,"3 dBm"
0.670825969196947,0.483090625070879,0.0929270156360032,"3 dBm"
0.695529431784456,0.462342793243375,0.0765630507839763,"3 dBm"
0.686622923237462,0.47059501845527,0.0859839399256142,"3 dBm"
0.683550495335169,0.473441741934313,0.0892338107936934,"3 dBm"
0.671989385538391,0.484153558044864,0.101462613267196,"3 dBm"
0.6804728455159,0.478434187007465,0.102255410311216,"3 dBm"
0.706307170540493,0.456638567321762,0.0846952719420344,"3 dBm"
0.691308554836963,0.470535365825812,0.100560107761304,"3 dBm"
0.687080212628515,0.474453088690273,0.105032650844659,"3 dBm"
0.684030528136449,0.477278739518648,0.108258464794663,"3 dBm"
0.707531946670497,0.457644648074533,0.0931659660520841,"3 dBm"
0.703885140010258,0.461023555724566,0.0970233879684078,"3 dBm"
0.694653995908793,0.46957656835424,0.10678766145128,"3 dBm"
0.69340716455324,0.470731805908102,0.108106501478998,"3 dBm"
0.692391113271224,0.473814100069012,0.118947438263019,"3 dBm"
0.708549360704955,0.460983741127881,0.111622203260115,"3 dBm"
0.704464034072955,0.464768954520259,0.115943471140158,"3 dBm"
0.713845691407074,0.458217368835295,0.115786196932432,"3 dBm"
0.691700088211298,0.47873612812919,0.139210782625163,"3 dBm"
0.72529428284374,0.449750688630142,0.113442616279207,"3 dBm"
0.718955591219143,0.455623731984777,0.120147388500923,"3 dBm"
0.70081054280632,0.474576705574274,0.149106579169205,"3 dBm"
0.733057017315167,0.446839980981165,0.124763968282085,"3 dBm"
0.727667766299265,0.451833330829985,0.130464466531133,"3 dBm"
0.724372216400845,0.454886785482311,0.133950345435301,"3 dBm"
0.71840655142869,0.460414205192199,0.140260547470395,"3 dBm"
0.737855001685254,0.444535345871422,0.129455089450372,"3 dBm"
0.734723516450007,0.44743678825736,0.132767428409491,"3 dBm"
0.727219598356539,0.454389459076928,0.140704722817675,"3 dBm"
0.721350131033044,0.45982774793858,0.146913171468832,"3 dBm"
0.747459893518682,0.439917808060348,0.138827893355273,"3 dBm"
0.745109388386503,0.442095642125191,0.1413141480038,"3 dBm"
0.74269572186644,0.444331997662815,0.143867211821167,"3 dBm"
0.751905131009335,0.43794000660001,0.143892133712596,"3 dBm"
0.750979010504834,0.438798093125855,0.14487174076722,"3 dBm"
0.733986344101531,0.454542456853881,0.16284579036945,"3 dBm"
0.756921024643897,0.435433470114804,0.148352760629097,"3 dBm"
0.761837743104196,0.433018823270654,0.152918290417179,"3 dBm"
0.736163632173737,0.456806881677089,0.180075166942897,"3 dBm"
0.731230387668251,0.463518607113793,0.195059527932933,"3 dBm"
0.766936280445438,0.441140130618195,0.206122526423771,"3 dBm"
0.673170244562674,0.606783406759768,-0.133816792947434,"3 dBm"
0.651781227770752,0.641587342440023,-0.0428290530032078,"3 dBm"
0.745097366683,0.557267207904333,-0.131768305237025,"3 dBm"
0.669230903916828,0.629701308051966,-0.0417540958874908,"3 dBm"
0.70264378658567,0.60088386111132,-0.0673304788988082,"3 dBm"
0.675254370787607,0.626261215929456,-0.0383592329244404,"3 dBm"
0.667843893077083,0.633127310614292,-0.0305207753931793,"3 dBm"
0.721541222653956,0.596219954211228,-0.0287220740754735,"3 dBm"
0.748143077423202,0.577994955054034,-0.0275616592950762,"3 dBm"
0.723652051710343,0.600686839172981,-0.00165619510689949,"3 dBm"
0.730048217144401,0.596901427393043,0.00134444470693683,"3 dBm"
0.741282845745453,0.588632992044127,-0.000772816042800497,"3 dBm"
0.757533641404854,0.575716883586541,-0.0081959442402944,"3 dBm"
0.737431435752171,0.594342355894401,0.013067230881258,"3 dBm"
0.79443002012126,0.545812725890979,-0.0276908016729857,"3 dBm"
0.750504843666583,0.586511103562051,0.0187712003251001,"3 dBm"
0.785242052268428,0.556466617339352,-0.00820599286187675,"3 dBm"
0.855966496034986,0.493078563571003,-0.0732488041540786,"3 dBm"
0.766872722111603,0.575627396653468,0.0209904325696792,"3 dBm"
0.811629140539072,0.536299724377556,-0.0165846132501191,"3 dBm"
0.807453959023353,0.540168191800729,-0.012168301066926,"3 dBm"
0.789568723475839,0.556739555419492,0.00674986652660073,"3 dBm"
0.768612310430505,0.576156483969114,0.0289165823687029,"3 dBm"
0.826747423459888,0.524432932846446,-0.0228098223185377,"3 dBm"
0.799030422762956,0.550113807764205,0.00650792767594462,"3 dBm"
0.767710720433041,0.579132725315593,0.0396364473469682,"3 dBm"
0.807192687788996,0.544692036292614,0.00764046975188993,"3 dBm"
0.7801958163824,0.569705683524668,0.0361965005860415,"3 dBm"
0.773551542442487,0.578002744018602,0.0529907086710162,"3 dBm"
0.807446329931907,0.555161443449618,0.05620320467534,"3 dBm"
0.805038220292595,0.557392650321951,0.0587503906835462,"3 dBm"
0.777993525036209,0.582450608203557,0.0873570073544281,"3 dBm"
0.81547194399955,0.549866284384916,0.0574802897586109,"3 dBm"
0.837145415403173,0.538348506630019,0.0736199236421293,"3 dBm"
0.827149989772745,0.551891422276429,0.103725028761766,"3 dBm"
0.85555215519611,0.527716598981696,0.0834487486404493,"3 dBm"
0.851972482519953,0.53103330439467,0.0872351593610457,"3 dBm"
0.858443901375725,0.527178167404154,0.0901561996169015,"3 dBm"
0.905772673190419,0.485467110060575,0.0498602384163685,"3 dBm"
0.877049985946961,0.516361559096009,0.0997741670106492,"3 dBm"
0.860215172117198,0.531959666299354,0.117581247526374,"3 dBm"
0.884715232993975,0.511400294036738,0.101432431512739,"3 dBm"
0.881638679124188,0.514250840384508,0.104686666636706,"3 dBm"
0.914331537599538,0.48610052375327,0.0798718916191831,"3 dBm"
0.880742770186859,0.517221818008684,0.115400522454653,"3 dBm"
0.831876369235902,0.56249843160135,0.167089121155338,"3 dBm"
0.894187557223767,0.513328235103367,0.140244074690837,"3 dBm"
0.917764391986896,0.500046917458531,0.154370419628238,"3 dBm"
0.963307751918461,0.468553646535442,0.155027804403342,"3 dBm"
0.972830924712177,0.474716241009153,0.213318072641903,"3 dBm"
1.37356418605726,0.372725373520749,0.21951272949476,"3 dBm"
1.34015932855461,0.40581715140548,0.264613034158419,"3 dBm"
1.40125684155648,0.35777147180047,0.239051756461077,"3 dBm"
1.46265720748355,0.315867837084759,0.242468750519309,"3 dBm"
1.49507944217804,0.287968263870599,0.217940228709208,"3 dBm"
1.45688178251483,0.323359875347183,0.258343930705155,"3 dBm"
1.4450721028879,0.334302001035105,0.270835658746121,"3 dBm"
1.44104052023058,0.338037418552876,0.275100078757577,"3 dBm"
1.50439188987548,0.281480803595241,0.217856161225674,"3 dBm"
1.4585793976431,0.323927852450021,0.266314477786665,"3 dBm"
1.48592079953772,0.302876750944969,0.256926428977577,"3 dBm"
1.61171227398002,0.18846695992809,0.133636282198292,"3 dBm"
1.51226028222066,0.280613083118715,0.23883195840928,"3 dBm"
1.61836496003277,0.184443871857181,0.136365586471552,"3 dBm"
1.52325820046279,0.272563969087632,0.23696507883173,"3 dBm"
1.51480805381911,0.280393357316386,0.245903249646993,"3 dBm"
1.57463869121328,0.227098837184185,0.192383398403977,"3 dBm"
1.57972684671065,0.22666623056936,0.206533795243255,"3 dBm"
1.86706885096086,-0.0374263848721031,-0.087636963625815,"3 dBm"
1.63114913549272,0.181162371170375,0.161907902808096,"3 dBm"
1.62041042080787,0.191112206349679,0.173266814107158,"3 dBm"
1.51634009716821,0.287537392944159,0.283347546278526,"3 dBm"
1.49070229692941,0.311291808088073,0.31046601504895,"3 dBm"
1.59164267158806,0.219907523766202,0.213462202007993,"3 dBm"
1.56627075052686,0.243415591551764,0.240299436190924,"3 dBm"
1.51792799635254,0.288207026119501,0.291434145765908,"3 dBm"
1.6139032962165,0.201423075944675,0.199682157160297,"3 dBm"
1.56530550859927,0.250732575448877,0.270619039509387,"3 dBm"
1.49974962133851,0.311472644667572,0.339960998056516,"3 dBm"
1.62270796822937,0.199687856084042,0.219667601400514,"3 dBm"
1.61844132364687,0.205781950867643,0.233946864097187,"3 dBm"
2.4739067604668,-0.584699034268034,-0.66115835172163,"3 dBm"
1.67783282696933,0.155035188750908,0.19065771353349,"3 dBm"
1.6611745362164,0.170469740484965,0.208278076175538,"3 dBm"
1.61709031020342,0.213456367019206,0.264674518524092,"3 dBm"
1.83017180353281,0.0181689918394639,0.0490530629308385,"3 dBm"
1.77590105978258,0.07059382168864,0.116224328414137,"3 dBm"
1.72697751486127,0.115923381383625,0.167973371340183,"3 dBm"
1.68296347898531,0.15670409075098,0.214529364687704,"3 dBm"
1.6485438353803,0.188595223987192,0.250936857588712,"3 dBm"
1.7706803097388,0.0775719321446935,0.131512799346867,"3 dBm"
1.83882835139521,0.0208527813141092,0.0887275962842488,"3 dBm"
1.77752599491212,0.0776517894831498,0.15357036845487,"3 dBm"
1.73924159344552,0.113123770600994,0.194065821882852,"3 dBm"
1.68178625003113,0.170640138697914,0.274371813439062,"3 dBm"
1.54722080669626,0.299602001659389,0.436241270546151,"3 dBm"
2.53180919817195,-0.608375519974339,-0.585677976366773,"3 dBm"
1.79910146942184,0.0705065762183617,0.189346069178641,"3 dBm"
1.61798271565114,0.240461001514104,0.39069124062463,"3 dBm"
1.67725553981337,0.19196508352274,0.35729382848809,"3 dBm"
2.74359295389932,-0.548142650213163,-0.43821858021143,"3 dBm"
2.86766960612464,-0.598877976726673,-0.276474918736737,"3 dBm"
2.87594138293966,-0.602260331827574,-0.265692007971758,"3 dBm"
2.88007727134717,-0.603951509378024,-0.260300552589268,"3 dBm"
2.88421315975468,-0.605642686928475,-0.254909097206778,"3 dBm"
2.88834904816219,-0.607333864478925,-0.249517641824288,"3 dBm"
2.89662082497721,-0.610716219579826,-0.238734731059309,"3 dBm"
2.89662082497721,-0.610716219579826,-0.238734731059309,"3 dBm"
2.90075671338472,-0.612407397130276,-0.233343275676819,"3 dBm"
2.91316437860726,-0.617480929781627,-0.21716890952935,"3 dBm"
2.92143615542228,-0.620863284882528,-0.20638599876437,"3 dBm"
2.9297079322373,-0.624245639983429,-0.19560308799939,"3 dBm"
2.93384382064481,-0.625936817533879,-0.190211632616901,"3 dBm"
2.93797970905232,-0.627627995084329,-0.184820177234411,"3 dBm"
2.94211559745983,-0.62931917263478,-0.179428721851921,"3 dBm"
2.94625148586734,-0.63101035018523,-0.174037266469431,"3 dBm"
2.94625148586734,-0.63101035018523,-0.174037266469431,"3 dBm"
2.95452326268236,-0.63439270528613,-0.163254355704452,"3 dBm"
