"Noise_dBm","Sweep_km","VOA_dB","QBER","SecureKeyRate_bps","NoiseCondition","LogSKR"
"3",0,10,0.0332,280037,"3 dBm",5.44721696730848
"3",0,10,0.0332,301446,"3 dBm",5.47921096612498
"3",0,10,0.0332,305575,"3 dBm",5.48511924166782
"3",0,10,0.0333,294378,"3 dBm",5.46890682567425
"3",0,10,0.0333,304668,"3 dBm",5.48382826710797
"3",0,10,0.0334,298744,"3 dBm",5.47530064536847
"3",0,10,0.0334,304306,"3 dBm",5.48331194258626
"3",0,10,0.0335,296884,"3 dBm",5.47258825558932
"3",0,10,0.0335,304086,"3 dBm",5.48299785405092
"3",0,10,0.0335,316437,"3 dBm",5.50028863095511
"3",0,10,0.0335,316473,"3 dBm",5.500338036248
"3",0,10,0.0336,295842,"3 dBm",5.47106129780658
"3",0,10,0.0336,297331,"3 dBm",5.47324165214321
"3",0,10,0.0337,302338,"3 dBm",5.48049417229303
"3",0,10,0.0337,302768,"3 dBm",5.48111140643521
"3",0,10,0.0337,310589,"3 dBm",5.49218746873081
"3",0,10,0.0338,292704,"3 dBm",5.46643014113507
"3",0,10,0.0338,300442,"3 dBm",5.47776208987101
"3",0,10,0.0338,307052,"3 dBm",5.4872133449264
"3",0,10,0.0339,299915,"3 dBm",5.47699963523721
"3",0,10,0.034,291306,"3 dBm",5.46435092068962
"3",0,10,0.034,292118,"3 dBm",5.46555980526797
"3",0,10,0.0341,289970,"3 dBm",5.46235456627915
"3",0,10,0.0342,286315,"3 dBm",5.45684561807941
"3",0,10,0.0343,285774,"3 dBm",5.45602423342296
"3",0,10,0.0346,289651,"3 dBm",5.46187653157827
"3",0,10,0.0347,312844,"3 dBm",5.49532921832021
"3",0,15,0.0358,102719,"3 dBm",5.01165501072478
"3",0,15,0.0359,104221,"3 dBm",5.01795940293773
"3",0,15,0.036,101951,"3 dBm",5.00839574978502
"3",0,15,0.036,102504,"3 dBm",5.01074504997176
"3",0,15,0.036,103442,"3 dBm",5.01470110723731
"3",0,15,0.036,103887,"3 dBm",5.01656538552868
"3",0,15,0.036,104005,"3 dBm",5.01705839402693
"3",0,15,0.0361,98384,"3 dBm",4.99292888995772
"3",0,15,0.0361,103315,"3 dBm",5.01416758360701
"3",0,15,0.0361,103561,"3 dBm",5.01520042898354
"3",0,15,0.0361,103904,"3 dBm",5.01663644669252
"3",0,15,0.0361,104660,"3 dBm",5.01978487995846
"3",0,15,0.0362,97731,"3 dBm",4.9900367863184
"3",0,15,0.0362,100714,"3 dBm",5.00309415706893
"3",0,15,0.0362,102190,"3 dBm",5.00941264900368
"3",0,15,0.0362,102288,"3 dBm",5.00982893286993
"3",0,15,0.0362,103214,"3 dBm",5.01374281690207
"3",0,15,0.0362,104710,"3 dBm",5.01999230716466
"3",0,15,0.0363,100263,"3 dBm",5.00114502666119
"3",0,15,0.0363,101508,"3 dBm",5.00650454941236
"3",0,15,0.0363,101936,"3 dBm",5.00833184817934
"3",0,15,0.0363,102768,"3 dBm",5.01186213061944
"3",0,15,0.0364,101335,"3 dBm",5.00576375754087
"3",0,15,0.0364,102471,"3 dBm",5.01060521264341
"3",0,15,0.0364,102566,"3 dBm",5.01100765294728
"3",0,15,0.0364,102663,"3 dBm",5.01141818125813
"3",0,15,0.0365,101472,"3 dBm",5.00635050026995
"3",0,15,0.0365,101811,"3 dBm",5.00779896883221
"3",0,15,0.0365,102087,"3 dBm",5.00897469566118
"3",0,15,0.0365,102844,"3 dBm",5.01218318251403
"3",0,15,0.0365,103374,"3 dBm",5.0144155225606
"3",0,15,0.0366,100143,"3 dBm",5.00062493420922
"3",0,15,0.0366,101453,"3 dBm",5.00626917452049
"3",0,15,0.0366,101642,"3 dBm",5.00707747479842
"3",0,15,0.0366,102246,"3 dBm",5.00965057435606
"3",0,15,0.0366,102918,"3 dBm",5.01249555778907
"3",0,15,0.0367,98794,"3 dBm",4.99473496556579
"3",0,15,0.0367,100770,"3 dBm",5.00333556829961
"3",0,15,0.0367,101318,"3 dBm",5.00569089473255
"3",0,15,0.0368,100822,"3 dBm",5.00355961577682
"3",0,15,0.0368,101987,"3 dBm",5.00854907528772
"3",0,15,0.0369,100104,"3 dBm",5.00045576996862
"3",0,15,0.0369,100336,"3 dBm",5.0014611118111
"3",0,15,0.0369,102517,"3 dBm",5.01080012504404
"3",0,15,0.0369,105154,"3 dBm",5.02182992771928
"3",0,15,0.037,101948,"3 dBm",5.00838297021605
"3",0,15,0.0371,98874,"3 dBm",4.99508649650573
"3",0,15,0.0373,96621,"3 dBm",4.98507602280041
"3",0,15,0.0375,100283,"3 dBm",5.0012316482148
"3",0,15,0.0375,101103,"3 dBm",5.00476833801991
"3",0,20,0.0388,32573,"3 dBm",4.51287109203932
"3",0,20,0.039,30171,"3 dBm",4.47960409904391
"3",0,20,0.039,30982,"3 dBm",4.49112346701797
"3",0,20,0.039,32994,"3 dBm",4.51844813269814
"3",0,20,0.0391,31155,"3 dBm",4.49354169516748
"3",0,20,0.0391,31913,"3 dBm",4.50398124070422
"3",0,20,0.0391,32618,"3 dBm",4.5134706427515
"3",0,20,0.0391,32702,"3 dBm",4.51458759436316
"3",0,20,0.0392,32488,"3 dBm",4.5117363441192
"3",0,20,0.0392,32564,"3 dBm",4.5127510825101
"3",0,20,0.0392,33018,"3 dBm",4.51876391625996
"3",0,20,0.0393,31985,"3 dBm",4.50495993290861
"3",0,20,0.0393,32321,"3 dBm",4.5094982259296
"3",0,20,0.0394,30082,"3 dBm",4.47832114370415
"3",0,20,0.0394,31738,"3 dBm",4.50159323932735
"3",0,20,0.0394,32106,"3 dBm",4.50659972804196
"3",0,20,0.0394,32245,"3 dBm",4.50847584964823
"3",0,20,0.0395,31733,"3 dBm",4.50152481740263
"3",0,20,0.0395,32144,"3 dBm",4.50711343009751
"3",0,20,0.0395,32553,"3 dBm",4.51260435914683
"3",0,20,0.0396,31937,"3 dBm",4.5043077165564
"3",0,20,0.0397,30949,"3 dBm",4.49066065335614
"3",0,20,0.0397,31305,"3 dBm",4.49562758090649
"3",0,20,0.0397,31810,"3 dBm",4.50257732165863
"3",0,20,0.0397,32422,"3 dBm",4.51085319629806
"3",0,20,0.0398,30336,"3 dBm",4.48197263156396
"3",0,20,0.0398,31702,"3 dBm",4.50110036069721
"3",0,20,0.0398,31744,"3 dBm",4.50167533141037
"3",0,20,0.0398,31750,"3 dBm",4.50175740797895
"3",0,20,0.0398,32003,"3 dBm",4.5052042617375
"3",0,20,0.0399,30812,"3 dBm",4.48873398393909
"3",0,20,0.0399,31542,"3 dBm",4.49890299595187
"3",0,20,0.0399,31599,"3 dBm",4.4996870826184
"3",0,20,0.0399,32767,"3 dBm",4.51544993495972
"3",0,20,0.04,31386,"3 dBm",4.49674980739456
"3",0,20,0.04,31701,"3 dBm",4.5010866616362
"3",0,20,0.04,31713,"3 dBm",4.50125102185586
"3",0,20,0.0401,31012,"3 dBm",4.49154377915017
"3",0,20,0.0401,31274,"3 dBm",4.49519731836546
"3",0,20,0.0402,30526,"3 dBm",4.48468412668768
"3",0,20,0.0402,31044,"3 dBm",4.491991664182
"3",0,20,0.0403,30711,"3 dBm",4.48730809910935
"3",0,20,0.0403,30738,"3 dBm",4.48768973494167
"3",0,20,0.0404,30621,"3 dBm",4.48603355215579
"3",0,20,0.0404,30874,"3 dBm",4.48960696626772
"3",0,20,0.0404,31828,"3 dBm",4.50282299421936
"3",0,20,0.0404,32057,"3 dBm",4.50593642456655
"3",0,20,0.0405,30588,"3 dBm",4.48556527948286
"3",0,20,0.0405,32600,"3 dBm",4.51323092178024
"3",0,20,0.0406,30590,"3 dBm",4.48559367402238
"3",0,25,0.0402,9130,"3 dBm",3.96051834278071
"3",0,25,0.0405,9246,"3 dBm",3.96600085762878
"3",0,25,0.0409,8878,"3 dBm",3.94836405598837
"3",0,25,0.0409,10329,"3 dBm",4.01410032151962
"3",0,25,0.0412,9041,"3 dBm",3.95626450269828
"3",0,25,0.0412,9638,"3 dBm",3.98403198027118
"3",0,25,0.0412,10042,"3 dBm",4.00186346269252
"3",0,25,0.0412,10096,"3 dBm",4.00419235625971
"3",0,25,0.0415,9553,"3 dBm",3.98018523694734
"3",0,25,0.0415,10182,"3 dBm",4.00787574376759
"3",0,25,0.0416,9504,"3 dBm",3.97795212120146
"3",0,25,0.0416,10578,"3 dBm",4.02444461713135
"3",0,25,0.0417,10788,"3 dBm",4.03298119309737
"3",0,25,0.0419,9386,"3 dBm",3.97252681786586
"3",0,25,0.0419,9529,"3 dBm",3.97909290063833
"3",0,25,0.0419,9708,"3 dBm",3.98717450108754
"3",0,25,0.042,9624,"3 dBm",3.98340073818054
"3",0,25,0.0421,10298,"3 dBm",4.01279505814541
"3",0,25,0.0421,10656,"3 dBm",4.02763496577754
"3",0,25,0.0422,9043,"3 dBm",3.95636055367332
"3",0,25,0.0422,10622,"3 dBm",4.02624718147777
"3",0,25,0.0423,9582,"3 dBm",3.98150148814825
"3",0,25,0.0424,9329,"3 dBm",3.9698816437465
"3",0,25,0.0425,9324,"3 dBm",3.96964884048073
"3",0,25,0.0425,10353,"3 dBm",4.01510816064584
"3",0,25,0.0426,9288,"3 dBm",3.96796896287869
"3",0,25,0.0426,9607,"3 dBm",3.98263299439485
"3",0,25,0.0427,9466,"3 dBm",3.97621237711738
"3",0,25,0.0427,9916,"3 dBm",3.99638031323341
"3",0,25,0.0428,9433,"3 dBm",3.97469587190968
"3",0,25,0.0429,9092,"3 dBm",3.95870719108728
"3",0,25,0.0429,9174,"3 dBm",3.96260607292413
"3",0,25,0.0429,9198,"3 dBm",3.96374061885788
"3",0,25,0.043,9176,"3 dBm",3.96270073170434
"3",0,25,0.043,9302,"3 dBm",3.96862302095699
"3",0,25,0.0431,9124,"3 dBm",3.96023287312851
"3",0,25,0.0431,9926,"3 dBm",3.99681802187952
"3",0,25,0.0433,8536,"3 dBm",3.93130528142167
"3",0,25,0.0434,9210,"3 dBm",3.96430678230394
"3",0,25,0.0434,9599,"3 dBm",3.98227123303957
"3",0,25,0.0435,8890,"3 dBm",3.94895061024555
"3",0,25,0.0437,8254,"3 dBm",3.91671707759881
"3",0,25,0.0437,9948,"3 dBm",3.9977794308656
"3",0,25,0.0438,8744,"3 dBm",3.9417598138147
"3",0,25,0.0445,9391,"3 dBm",3.97275808390354
"3",0,25,0.0446,8971,"3 dBm",3.95288926491093
"3",0,25,0.0448,8588,"3 dBm",3.93394260274126
"3",0,25,0.0449,8850,"3 dBm",3.94699234074837
"3",0,25,0.0467,7742,"3 dBm",3.88890925926353
"3",0,25,0.0469,7810,"3 dBm",3.89270663780567
"3",0,27,0.0519,3604,"3 dBm",3.55690526905545
"3",0,27,0.052,3112,"3 dBm",3.49317912068252
"3",0,27,0.0523,2717,"3 dBm",3.43424945239648
"3",0,27,0.0524,3080,"3 dBm",3.48869169831694
"3",0,27,0.0524,3470,"3 dBm",3.54045461367141
"3",0,27,0.0524,3568,"3 dBm",3.55254654795566
"3",0,27,0.0525,3254,"3 dBm",3.51255099290421
"3",0,27,0.0526,3469,"3 dBm",3.54032947479087
"3",0,27,0.0527,3296,"3 dBm",3.51811894714315
"3",0,27,0.0527,3362,"3 dBm",3.52672686731464
"3",0,27,0.0528,2927,"3 dBm",3.46657107238635
"3",0,27,0.0528,3108,"3 dBm",3.49262072204319
"3",0,27,0.0528,3173,"3 dBm",3.50160692241883
"3",0,27,0.0528,3430,"3 dBm",3.53542071805617
"3",0,27,0.0529,3331,"3 dBm",3.52270499273475
"3",0,27,0.053,2878,"3 dBm",3.45924166487808
"3",0,27,0.053,3184,"3 dBm",3.50310943667137
"3",0,27,0.053,3276,"3 dBm",3.51547644138238
"3",0,27,0.053,3344,"3 dBm",3.52439612210384
"3",0,27,0.0531,2935,"3 dBm",3.46775605124403
"3",0,27,0.0531,3008,"3 dBm",3.47842218774008
"3",0,27,0.0531,3201,"3 dBm",3.50542132758328
"3",0,27,0.0531,3228,"3 dBm",3.50906804501716
"3",0,27,0.0532,3342,"3 dBm",3.52413637659257
"3",0,27,0.0533,3082,"3 dBm",3.48897352472651
"3",0,27,0.0533,3168,"3 dBm",3.5009222391903
"3",0,27,0.0534,3058,"3 dBm",3.48557947698468
"3",0,27,0.0534,3550,"3 dBm",3.55035067230162
"3",0,27,0.0535,2911,"3 dBm",3.464191370641
"3",0,27,0.0535,3038,"3 dBm",3.48273070007994
"3",0,27,0.0536,3530,"3 dBm",3.5478977175631
"3",0,27,0.0537,2921,"3 dBm",3.46568021159828
"3",0,27,0.0537,3029,"3 dBm",3.4814426285023
"3",0,27,0.0537,3097,"3 dBm",3.49108141342319
"3",0,27,0.0537,3224,"3 dBm",3.50852971897129
"3",0,27,0.0538,2908,"3 dBm",3.46374372124706
"3",0,27,0.0538,2970,"3 dBm",3.47290265180366
"3",0,27,0.0538,3124,"3 dBm",3.49485002168009
"3",0,27,0.0538,3250,"3 dBm",3.51201696949613
"3",0,27,0.054,2882,"3 dBm",3.45984464238821
"3",0,27,0.054,2928,"3 dBm",3.4667193716816
"3",0,27,0.054,2976,"3 dBm",3.47377883464672
"3",0,27,0.0541,2876,"3 dBm",3.45893986189033
"3",0,27,0.0541,2894,"3 dBm",3.46164856806346
"3",0,27,0.0541,3245,"3 dBm",3.51134851549021
"3",0,27,0.0542,2859,"3 dBm",3.45636603312904
"3",0,27,0.0543,2844,"3 dBm",3.45408227073109
"3",0,27,0.0543,3381,"3 dBm",3.52917360326172
"3",0,27,0.0544,3594,"3 dBm",3.5556988947189
"3",0,27,0.0549,3248,"3 dBm",3.51174971134498
"3",0,28,0.0498,2519,"3 dBm",3.40140054078154
"3",0,28,0.0505,3536,"3 dBm",3.54863505981475
"3",0,28,0.0506,1939,"3 dBm",3.28780172993023
"3",0,28,0.0507,3324,"3 dBm",3.52179164963912
"3",0,28,0.0508,2729,"3 dBm",3.43616264704076
"3",0,28,0.0508,3282,"3 dBm",3.51627088272934
"3",0,28,0.0508,3450,"3 dBm",3.53794495929149
"3",0,28,0.0514,2840,"3 dBm",3.45347123372294
"3",0,28,0.0517,2581,"3 dBm",3.4119562379304
"3",0,28,0.0517,3044,"3 dBm",3.48358729696889
"3",0,28,0.0518,2998,"3 dBm",3.47697646575953
"3",0,28,0.0519,2858,"3 dBm",3.45621415535799
"3",0,28,0.052,2634,"3 dBm",3.42078061954857
"3",0,28,0.052,3016,"3 dBm",3.47957531017499
"3",0,28,0.0522,2172,"3 dBm",3.33705972632052
"3",0,28,0.0522,2920,"3 dBm",3.46553155697355
"3",0,28,0.0523,2376,"3 dBm",3.37602918172818
"3",0,28,0.0524,1517,"3 dBm",3.18127177155946
"3",0,28,0.0524,2765,"3 dBm",3.44185217577329
"3",0,28,0.0525,2103,"3 dBm",3.3230457354817
"3",0,28,0.0525,2163,"3 dBm",3.33525725643453
"3",0,28,0.0525,2440,"3 dBm",3.38756777941719
"3",0,28,0.0525,2810,"3 dBm",3.44886084560744
"3",0,28,0.0526,1953,"3 dBm",3.29092455938275
"3",0,28,0.0526,2354,"3 dBm",3.37199091146491
"3",0,28,0.0526,2907,"3 dBm",3.463594402187
"3",0,28,0.0527,2291,"3 dBm",3.36021461329535
"3",0,28,0.0527,2748,"3 dBm",3.43917473984347
"3",0,28,0.0528,2955,"3 dBm",3.47070442972279
"3",0,28,0.0532,2629,"3 dBm",3.41995574848976
"3",0,28,0.0532,2672,"3 dBm",3.42699895875654
"3",0,28,0.0532,3206,"3 dBm",3.50609895992844
"3",0,28,0.0533,2561,"3 dBm",3.40857912540867
"3",0,28,0.0537,2474,"3 dBm",3.39357520326959
"3",0,28,0.0539,2798,"3 dBm",3.44700289846616
"3",0,28,0.054,2376,"3 dBm",3.37602918172818
"3",0,28,0.054,2434,"3 dBm",3.38649896555065
"3",0,28,0.0541,2396,"3 dBm",3.37966803403365
"3",0,28,0.0542,1791,"3 dBm",3.25333800532611
"3",0,28,0.0544,2298,"3 dBm",3.36153897126928
"3",0,28,0.0544,2574,"3 dBm",3.41077723337721
"3",0,28,0.0545,2244,"3 dBm",3.35121634533934
"3",0,28,0.0545,2291,"3 dBm",3.36021461329535
"3",0,28,0.0546,1890,"3 dBm",3.27669152884504
"3",0,28,0.0546,2370,"3 dBm",3.37493155397819
"3",0,28,0.0546,3294,"3 dBm",3.51785541893003
"3",0,28,0.055,2420,"3 dBm",3.38399478944173
"3",0,28,0.0554,2308,"3 dBm",3.36342393291718
"3",0,28,0.0559,1952,"3 dBm",3.29070224328785
"3",0,28,0.0566,2225,"3 dBm",3.34752515999869
"3",0,29,0.0604,736,"3 dBm",2.86746748785905
"3",0,29,0.0605,948,"3 dBm",2.97726621242729
"3",0,29,0.0609,702,"3 dBm",2.84695532501982
"3",0,29,0.0616,564,"3 dBm",2.75204844781944
"3",0,29,0.0617,466,"3 dBm",2.66931688056611
"3",0,29,0.0617,603,"3 dBm",2.78103693862113
"3",0,29,0.0617,653,"3 dBm",2.81557774832427
"3",0,29,0.0617,671,"3 dBm",2.82736927305383
"3",0,29,0.0618,450,"3 dBm",2.65417654187796
"3",0,29,0.0618,613,"3 dBm",2.78816837114117
"3",0,29,0.062,539,"3 dBm",2.73239375982297
"3",0,29,0.0621,237,"3 dBm",2.37657695705651
"3",0,29,0.0621,464,"3 dBm",2.66745295288995
"3",0,29,0.0622,233,"3 dBm",2.36921585741014
"3",0,29,0.0622,443,"3 dBm",2.64738297011462
"3",0,29,0.0622,469,"3 dBm",2.67209785793572
"3",0,29,0.0623,322,"3 dBm",2.5092025223311
"3",0,29,0.0625,329,"3 dBm",2.51851393987789
"3",0,29,0.0626,48,"3 dBm",1.69019608002851
"3",0,29,0.0626,239,"3 dBm",2.38021124171161
"3",0,29,0.0626,257,"3 dBm",2.41161970596323
"3",0,29,0.0626,519,"3 dBm",2.7160033436348
"3",0,29,0.0626,617,"3 dBm",2.79098847508882
"3",0,29,0.0627,321,"3 dBm",2.50785587169583
"3",0,29,0.0627,381,"3 dBm",2.58206336291171
"3",0,29,0.0627,528,"3 dBm",2.72345567203519
"3",0,29,0.0628,284,"3 dBm",2.45484486000851
"3",0,29,0.063,417,"3 dBm",2.62117628177504
"3",0,29,0.063,649,"3 dBm",2.81291335664286
"3",0,29,0.0631,291,"3 dBm",2.46538285144842
"3",0,29,0.0632,308,"3 dBm",2.48995847942483
"3",0,29,0.0633,0,"3 dBm",0
"3",0,29,0.0634,218,"3 dBm",2.34044411484012
"3",0,29,0.0634,244,"3 dBm",2.38916608436453
"3",0,29,0.0635,338,"3 dBm",2.53019969820308
"3",0,29,0.0636,82,"3 dBm",1.91907809237607
"3",0,29,0.0637,122,"3 dBm",2.0899051114394
"3",0,29,0.0637,170,"3 dBm",2.23299611039215
"3",0,29,0.0637,229,"3 dBm",2.36172783601759
"3",0,29,0.0637,289,"3 dBm",2.46239799789896
"3",0,29,0.0638,130,"3 dBm",2.11727129565576
"3",0,29,0.0641,89,"3 dBm",1.95424250943932
"3",0,29,0.0641,135,"3 dBm",2.13353890837022
"3",0,29,0.0641,175,"3 dBm",2.24551266781415
"3",0,29,0.0643,273,"3 dBm",2.43775056282039
"3",0,29,0.0645,716,"3 dBm",2.8555191556678
"3",0,29,0.0647,0,"3 dBm",0
"3",0,29,0.0647,138,"3 dBm",2.14301480025409
"3",0,29,0.0648,483,"3 dBm",2.68484536164441
"3",0,29,0.0651,352,"3 dBm",2.54777470538782
"3",0,30,0.0679,0,"3 dBm",0
"3",0,30,0.0709,0,"3 dBm",0
"3",0,30,0.0711,0,"3 dBm",0
"3",0,30,0.0712,0,"3 dBm",0
"3",0,30,0.0713,0,"3 dBm",0
"3",0,30,0.0714,0,"3 dBm",0
"3",0,30,0.0716,0,"3 dBm",0
"3",0,30,0.0716,0,"3 dBm",0
"3",0,30,0.0717,0,"3 dBm",0
"3",0,30,0.072,0,"3 dBm",0
"3",0,30,0.0722,0,"3 dBm",0
"3",0,30,0.0724,0,"3 dBm",0
"3",0,30,0.0725,0,"3 dBm",0
"3",0,30,0.0726,0,"3 dBm",0
"3",0,30,0.0727,0,"3 dBm",0
"3",0,30,0.0728,0,"3 dBm",0
"3",0,30,0.0728,0,"3 dBm",0
"3",0,30,0.073,0,"3 dBm",0
"3",0,30,0.073,0,"3 dBm",0
"3",0,30,0.0731,0,"3 dBm",0
"3",0,30,0.0733,0,"3 dBm",0
"3",0,30,0.0733,0,"3 dBm",0
"3",0,30,0.0734,0,"3 dBm",0
"3",0,30,0.0734,0,"3 dBm",0
"3",0,30,0.0735,0,"3 dBm",0
"3",0,30,0.0737,0,"3 dBm",0
"3",0,30,0.0737,0,"3 dBm",0
"3",0,30,0.0737,0,"3 dBm",0
"3",0,30,0.0738,0,"3 dBm",0
"3",0,30,0.074,0,"3 dBm",0
"3",0,30,0.074,0,"3 dBm",0
"3",0,30,0.074,0,"3 dBm",0
"3",0,30,0.0741,0,"3 dBm",0
"3",0,30,0.0741,0,"3 dBm",0
"3",0,30,0.0742,0,"3 dBm",0
"3",0,30,0.0742,0,"3 dBm",0
"3",0,30,0.0743,0,"3 dBm",0
"3",0,30,0.0744,0,"3 dBm",0
"3",0,30,0.0747,0,"3 dBm",0
"3",0,30,0.0747,0,"3 dBm",0
"3",0,30,0.0748,0,"3 dBm",0
"3",0,30,0.0749,0,"3 dBm",0
"3",0,30,0.0752,0,"3 dBm",0
"3",0,30,0.0755,0,"3 dBm",0
"3",0,30,0.0755,0,"3 dBm",0
"3",0,30,0.0756,0,"3 dBm",0
"3",0,30,0.0758,0,"3 dBm",0
"3",0,30,0.0758,0,"3 dBm",0
"3",0,30,0.0769,0,"3 dBm",0
"3",0,30,0.0772,0,"3 dBm",0
"7",0,10,0.0292,333317,"7 dBm",5.52285876727467
"7",0,10,0.0299,314587,"7 dBm",5.49774215238397
"7",0,10,0.0302,329186,"7 dBm",5.51744267605498
"7",0,10,0.0305,312425,"7 dBm",5.49474716856849
"7",0,10,0.0308,322832,"7 dBm",5.50897792191553
"7",0,10,0.031,305404,"7 dBm",5.48487614291894
"7",0,10,0.031,308896,"7 dBm",5.4898136904647
"7",0,10,0.031,321707,"7 dBm",5.5074618607548
"7",0,10,0.0311,324018,"7 dBm",5.51057047734618
"7",0,10,0.0312,323441,"7 dBm",5.50979641378901
"7",0,10,0.0312,327634,"7 dBm",5.51539028959309
"7",0,10,0.0313,314018,"7 dBm",5.49695592624365
"7",0,10,0.0313,320915,"7 dBm",5.50639137037841
"7",0,10,0.0313,322194,"7 dBm",5.50811879651381
"7",0,10,0.0314,316686,"7 dBm",5.50063023595119
"7",0,10,0.0314,318308,"7 dBm",5.50284891821597
"7",0,10,0.0314,318793,"7 dBm",5.50351013897435
"7",0,10,0.0314,321284,"7 dBm",5.50689044989233
"7",0,10,0.0315,318936,"7 dBm",5.50370490483002
"7",0,10,0.0315,319287,"7 dBm",5.50418259648584
"7",0,10,0.0316,306230,"7 dBm",5.48604915255256
"7",0,10,0.0316,306367,"7 dBm",5.48624340146584
"7",0,10,0.0316,317803,"7 dBm",5.50215935909853
"7",0,10,0.0317,315904,"7 dBm",5.49955649977417
"7",0,10,0.0317,316228,"7 dBm",5.50000169469949
"7",0,10,0.0318,314662,"7 dBm",5.49784567891407
"7",0,10,0.0319,314906,"7 dBm",5.49818231458251
"7",0,10,0.032,311973,"7 dBm",5.49411840130357
"7",0,10,0.0321,309842,"7 dBm",5.49114168897783
"7",0,10,0.0321,312507,"7 dBm",5.49486113947652
"7",0,10,0.0321,318076,"7 dBm",5.50253226661061
"7",0,10,0.0322,311746,"7 dBm",5.49380228287323
"7",0,10,0.0322,320699,"7 dBm",5.50609895992844
"7",0,10,0.0323,310472,"7 dBm",5.492023838133
"7",0,10,0.0323,311209,"7 dBm",5.49305354357165
"7",0,10,0.0323,317501,"7 dBm",5.50174646533265
"7",0,10,0.0323,327087,"7 dBm",5.51466461129288
"7",0,10,0.0324,309118,"7 dBm",5.49012569979497
"7",0,10,0.0324,310558,"7 dBm",5.49214411961828
"7",0,10,0.0324,321161,"7 dBm",5.50672415377163
"7",0,10,0.0325,308641,"7 dBm",5.48945502453695
"7",0,10,0.0325,315679,"7 dBm",5.49924706790812
"7",0,10,0.0325,326665,"7 dBm",5.51410393465666
"7",0,10,0.0326,307224,"7 dBm",5.48745655289686
"7",0,10,0.0326,307512,"7 dBm",5.48786348014046
"7",0,10,0.0327,304337,"7 dBm",5.48335618226275
"7",0,10,0.0327,305481,"7 dBm",5.48498562527913
"7",0,10,0.0327,314971,"7 dBm",5.49827194811982
"7",0,10,0.0328,302783,"7 dBm",5.48113292203245
"7",0,10,0.0328,303116,"7 dBm",5.48161029400258
"7",0,10,0.033,300956,"7 dBm",5.478504449093
"7",0,10,0.033,301992,"7 dBm",5.4799968764121
"7",0,10,0.0331,298774,"7 dBm",5.47534425507014
"7",0,10,0.0332,297861,"7 dBm",5.47401510125811
"7",0,10,0.0333,290820,"7 dBm",5.46362576344845
"7",0,10,0.0333,296104,"7 dBm",5.47144574090526
"7",0,10,0.0334,296538,"7 dBm",5.47208181868159
"7",0,10,0.0336,307821,"7 dBm",5.48829965557722
"7",0,10,0.0338,309726,"7 dBm",5.49097906599579
"7",0,10,0.0339,317597,"7 dBm",5.50187775889455
"7",0,10,0.0343,297383,"7 dBm",5.47331759868951
"7",0,10,0.0353,309604,"7 dBm",5.49080796575399
"7",0,10,0.0374,267428,"7 dBm",5.42720850037202
"7",0,15,0.033,108163,"7 dBm",5.03408273948704
"7",0,15,0.033,112085,"7 dBm",5.04955137082471
"7",0,15,0.0332,107490,"7 dBm",5.03137210319149
"7",0,15,0.0336,101421,"7 dBm",5.00613217040432
"7",0,15,0.0337,109004,"7 dBm",5.03744641924894
"7",0,15,0.0338,110387,"7 dBm",5.04292186490551
"7",0,15,0.034,111859,"7 dBm",5.04867481499223
"7",0,15,0.0341,108554,"7 dBm",5.03564983168173
"7",0,15,0.0342,109154,"7 dBm",5.03804363397713
"7",0,15,0.0342,110854,"7 dBm",5.04475528629523
"7",0,15,0.0344,108293,"7 dBm",5.03460439532268
"7",0,15,0.0345,98191,"7 dBm",4.99207610593986
"7",0,15,0.0346,96587,"7 dBm",4.98492317343923
"7",0,15,0.0346,99633,"7 dBm",4.9984075662616
"7",0,15,0.0348,108519,"7 dBm",5.03550978508956
"7",0,15,0.0349,104593,"7 dBm",5.01950677208738
"7",0,15,0.0349,105854,"7 dBm",5.02471137648982
"7",0,15,0.0351,106394,"7 dBm",5.02692121890421
"7",0,15,0.0352,96132,"7 dBm",4.98287249544966
"7",0,15,0.0357,101887,"7 dBm",5.00812303738554
"7",0,15,0.0357,105819,"7 dBm",5.02456775719604
"7",0,15,0.0358,101962,"7 dBm",5.00844260498749
"7",0,15,0.0362,101212,"7 dBm",5.00523629773766
"7",0,15,0.0363,100438,"7 dBm",5.00190238009979
"7",0,15,0.0363,101063,"7 dBm",5.00459648313187
"7",0,15,0.0364,95181,"7 dBm",4.97855482611769
"7",0,15,0.0364,100163,"7 dBm",5.00071165954887
"7",0,15,0.0364,102185,"7 dBm",5.00939139932872
"7",0,15,0.0365,99827,"7 dBm",4.99925237034515
"7",0,15,0.0365,100290,"7 dBm",5.00126196167734
"7",0,15,0.0366,99244,"7 dBm",4.99670863606882
"7",0,15,0.0366,99491,"7 dBm",4.99778816119261
"7",0,15,0.0367,98754,"7 dBm",4.99455909333584
"7",0,15,0.0367,100143,"7 dBm",5.00062493420922
"7",0,15,0.0369,98306,"7 dBm",4.99258444309293
"7",0,15,0.0369,99104,"7 dBm",4.996095565864
"7",0,15,0.037,97609,"7 dBm",4.98949431277271
"7",0,15,0.0371,94463,"7 dBm",4.97526633147091
"7",0,15,0.0372,96285,"7 dBm",4.98356314522681
"7",0,15,0.0372,96854,"7 dBm",4.98612204546152
